user_id,first_name,last_name,user_type,home_country,preferred_city_type,target_university,field_of_study,degree_level,intended_start_year,budget_range_aud,scholarship_interest,concern_visa,concern_accommodation,concern_safety,concern_academics,concern_career,concern_culture,preferred_language,accommodation_type,work_while_studying_interest
686,Diego,Iyer,parent,India,regional,UNSW,Psychology,Master,2026,41384,1,0,0,0,1,1,0,French,private,0
687,Amara,Siddiqui,parent,Japan,suburban,Australian National University,Finance,Bachelor,2026,15781,1,1,1,0,1,0,1,Mandarin,shared,0
688,Zoya,Chen,student,UAE,regional,University of Sydney,Finance,Bachelor,2026,55057,1,0,0,0,1,1,0,Spanish,shared,0
689,Mei,Al-Farsi,student,Nigeria,suburban,University of Adelaide,Artificial Intelligence,Bachelor,2026,15861,1,1,0,0,0,0,0,French,dorm,1
690,Suresh,Wei,student,Nigeria,urban,University of Adelaide,Finance,Master,2026,44223,1,1,1,1,1,1,1,English,dorm,0
691,Kavya,Smirnov,parent,Australia,regional,University of Melbourne,Data Science,Bachelor,2026,28921,1,0,1,1,1,0,1,Spanish,private,1
692,Diego,Sato,student,Vietnam,urban,University of Melbourne,Psychology,PhD,2026,51761,1,0,0,1,1,1,1,Japnese,private,1
693,Abrar,Das,student,Japan,urban,Australian National University,Finance,Master,2026,16457,1,1,1,1,1,0,0,Spanish,dorm,0
694,Aisha,Malik,student,Vietnam,suburban,University of Melbourne,Artificial Intelligence,PhD,2027,51932,0,1,0,0,1,1,0,English,private,0
695,Tanvir,Patil,student,Vietnam,suburban,Monash University,Artificial Intelligence,Bachelor,2027,39464,0,0,1,0,1,0,1,Indonesian,dorm,1
696,Ishaan,Rahman,student,Indonesia,regional,University of Sydney,Data Science,Bachelor,2027,38059,1,1,0,0,1,1,0,English,private,1
697,Priya,Suzuki,student,Indonesia,urban,University of Sydney,Finance,PhD,2026,54530,1,1,0,1,0,1,1,English,shared,0
698,Kenji,Sato,parent,Vietnam,urban,University of Sydney,Business Analytics,Bachelor,2026,57085,1,0,0,1,0,1,1,Indonesian,shared,1
699,Abrar,Tanaka,parent,China,urban,University of Sydney,Psychology,PhD,2026,30531,1,1,1,0,0,1,0,Spanish,dorm,0
700,Sana,Gomez,student,Vietnam,regional,Australian National University,Computer Science,PhD,2026,32140,1,0,0,0,1,0,0,Hindi,shared,0
701,Bilal,Malik,student,Nigeria,urban,University of Queensland,Business Analytics,Master,2026,51443,1,1,0,0,0,1,0,Spanish,private,0
702,Ivan,Das,parent,Japan,suburban,Australian National University,Psychology,Master,2027,15839,1,0,0,0,0,1,1,English,private,0
703,Arjun,Moreau,student,Japan,urban,University of Sydney,Finance,Master,2027,45404,1,0,0,0,1,0,1,French,dorm,0
704,Léa,Smirnov,student,Japan,suburban,University of Sydney,Computer Science,PhD,2027,31657,1,1,1,1,0,1,0,Japnese,shared,0
705,Aisha,Nguyen,student,Australia,urban,University of Melbourne,Business Analytics,Bachelor,2027,23426,1,0,1,0,0,1,0,Japnese,shared,0
706,Saanvi,Khan,student,India,suburban,University of Sydney,Mechanical Engineering,Bachelor,2027,55134,1,0,0,0,0,0,0,Japnese,shared,0
707,Mei,Kumar,student,Indonesia,urban,Australian National University,Mechanical Engineering,Bachelor,2027,35261,1,1,0,1,0,0,0,Mandarin,dorm,0
708,Elena,Park,parent,Nigeria,regional,University of Melbourne,Psychology,Master,2027,41355,1,1,0,0,1,0,1,Spanish,dorm,0
709,Li,Hernandez,student,Vietnam,urban,University of Adelaide,Data Science,Master,2027,39609,1,1,0,1,1,1,0,Indonesian,dorm,0
710,Mateo,Gomez,student,Japan,regional,Monash University,Mechanical Engineering,Master,2026,19072,0,0,1,0,1,0,0,Hindi,private,1
711,Zane,Kumar,student,China,regional,University of Melbourne,Data Science,Master,2026,25747,0,0,0,1,0,0,1,French,private,0
712,Hans,Dubois,parent,Australia,urban,Monash University,Mechanical Engineering,PhD,2027,18558,1,1,0,1,1,1,1,Spanish,dorm,0
713,Sofia,Bakare,parent,Nigeria,regional,University of Sydney,Data Science,Bachelor,2026,39182,1,0,0,0,0,1,0,Indonesian,private,1
714,Yuki,Haddad,student,Vietnam,suburban,University of Adelaide,Artificial Intelligence,PhD,2027,34907,1,0,1,0,1,1,1,Indonesian,shared,0
715,Tanvir,Kumar,student,India,urban,Monash University,Business Analytics,Master,2027,32575,1,1,1,0,1,0,1,French,shared,0
716,Bilal,Sharma,student,Vietnam,urban,UNSW,Computer Science,Master,2026,21877,0,1,1,1,1,0,1,Indonesian,private,0
717,Elena,Moreau,parent,Australia,suburban,University of Adelaide,Business Analytics,Master,2027,18827,0,0,0,1,0,0,0,Japnese,shared,1
718,Amara,Smirnov,parent,Japan,suburban,University of Sydney,Data Science,PhD,2026,20500,0,1,0,0,0,1,1,Japnese,private,1
719,Léa,Rossi,student,Japan,suburban,University of Adelaide,Business Analytics,Master,2027,42905,1,0,1,1,0,0,1,Indonesian,private,0
720,Li,Olsen,parent,Indonesia,suburban,University of Melbourne,Finance,Master,2026,52565,0,0,1,1,1,0,1,French,shared,0
721,Omar,Khan,student,China,suburban,University of Melbourne,Data Science,PhD,2027,19123,1,0,0,0,0,0,1,Japnese,shared,1
722,Ivan,Hernandez,student,Australia,regional,Australian National University,Data Science,Master,2026,50113,1,0,1,1,1,0,1,Hindi,shared,0
723,Priya,Olsen,student,Brazil,regional,University of Melbourne,Data Science,Bachelor,2026,15526,1,0,0,1,1,0,1,English,private,0
724,Mei,Smirnov,parent,China,regional,Australian National University,Data Science,Master,2026,43595,0,0,0,1,0,0,0,Hindi,shared,0
725,Sana,Sharma,parent,Vietnam,regional,UNSW,Finance,PhD,2026,48896,0,0,1,0,1,1,0,Mandarin,private,0
726,Sumaiya,Nguyen,parent,Japan,regional,University of Western Australia,Artificial Intelligence,Bachelor,2026,55097,1,1,1,1,1,0,0,Japnese,dorm,1
727,Sarvesh,Moreau,student,Japan,urban,University of Adelaide,Finance,PhD,2027,54879,0,0,1,1,1,1,1,Hindi,shared,1
728,Yuki,Khan,student,India,regional,Australian National University,Business Analytics,Bachelor,2027,57861,0,0,0,0,1,1,0,Hindi,dorm,1
729,Sumaiya,Siddiqui,student,Nigeria,urban,UNSW,Business Analytics,Bachelor,2026,18261,0,1,0,0,0,1,0,French,shared,0
730,Zaid,Das,student,UAE,suburban,University of Melbourne,Psychology,PhD,2027,23194,1,1,0,0,0,0,0,Indonesian,shared,0
731,Zane,Das,student,Brazil,urban,University of Queensland,Finance,Bachelor,2027,52063,0,1,0,0,0,1,0,Indonesian,private,0
732,Mei,Hernandez,student,Australia,suburban,Monash University,Finance,Master,2027,55111,0,1,1,1,1,1,0,English,private,1
733,Arjun,Malik,parent,Vietnam,urban,University of Melbourne,Data Science,PhD,2027,31754,1,1,1,1,1,0,0,Indonesian,shared,1
734,Ishaan,Iqbal,student,Vietnam,urban,Monash University,Data Science,Bachelor,2027,43143,0,0,0,0,0,1,1,Mandarin,private,1
735,Nina,Park,student,China,regional,Monash University,Artificial Intelligence,PhD,2026,30723,1,1,0,0,0,0,0,Japnese,dorm,1
736,Elena,Dubois,parent,Indonesia,suburban,University of Adelaide,Finance,PhD,2027,40957,0,1,1,0,1,1,1,Japnese,private,0
737,Fatima,Gomez,parent,Vietnam,urban,Australian National University,Finance,Bachelor,2026,43885,1,0,1,0,1,0,0,French,shared,1
738,Lucas,Garcia,student,Nigeria,suburban,University of Western Australia,Data Science,PhD,2027,49163,1,1,0,1,1,1,0,Spanish,private,1
739,Aisha,Wei,student,Nigeria,suburban,Monash University,Mechanical Engineering,Master,2026,38100,1,0,1,1,1,1,0,Japnese,private,1
740,Rohan,Dubois,student,Brazil,regional,UNSW,Finance,Bachelor,2026,43467,1,0,0,1,1,0,0,Spanish,dorm,1
741,Sana,Iyer,parent,India,urban,UNSW,Mechanical Engineering,PhD,2027,30574,0,1,1,0,1,1,1,Mandarin,shared,1
742,Nina,Garcia,parent,Nigeria,suburban,University of Western Australia,Finance,Bachelor,2027,31280,0,1,1,1,1,0,0,Japnese,private,0
743,Zaid,Iyer,student,Australia,suburban,UNSW,Data Science,Bachelor,2027,19539,1,1,0,0,0,0,1,Mandarin,shared,0
744,Sumaiya,Gomez,student,Vietnam,regional,Australian National University,Finance,Master,2027,45151,1,0,1,0,1,1,0,Mandarin,dorm,0
745,Hamza,Chen,student,UAE,regional,University of Western Australia,Artificial Intelligence,Master,2027,53620,1,1,1,0,1,0,1,Mandarin,private,1
746,Hiroshi,Park,parent,Nigeria,suburban,University of Melbourne,Psychology,PhD,2026,48938,0,0,1,1,0,1,1,English,private,0
747,Tanvir,Hernandez,parent,Australia,regional,Australian National University,Mechanical Engineering,Bachelor,2027,56452,1,1,0,1,1,1,1,Mandarin,dorm,0
748,Mathis,Hossain,student,Australia,urban,UNSW,Finance,PhD,2026,16191,0,1,0,1,1,1,0,English,shared,0
749,Zoya,Sato,parent,Japan,urban,University of Queensland,Finance,Master,2027,23053,1,1,1,0,0,0,1,Hindi,dorm,0
750,Kavya,Chen,parent,UAE,suburban,University of Western Australia,Artificial Intelligence,PhD,2026,29604,1,0,1,0,1,1,0,English,dorm,1
751,Zane,Suzuki,student,Nigeria,urban,University of Western Australia,Business Analytics,PhD,2026,52280,1,1,1,1,1,1,0,French,private,1
752,Hans,Moreau,student,Indonesia,urban,University of Adelaide,Data Science,Bachelor,2026,55996,1,1,0,1,1,1,0,English,private,0
753,Léa,Patil,student,China,suburban,University of Queensland,Computer Science,PhD,2026,43899,1,1,0,0,1,0,0,Hindi,private,0
754,Kavya,Kumar,parent,India,suburban,University of Melbourne,Finance,Master,2026,33867,0,0,0,0,0,0,0,Spanish,shared,0
755,Nusrat,Iyer,student,Australia,urban,University of Adelaide,Data Science,PhD,2026,45418,0,1,0,1,1,0,1,Hindi,private,0
756,Hans,Dubois,parent,Brazil,regional,UNSW,Computer Science,Master,2027,59496,0,1,0,1,0,1,0,Indonesian,private,0
757,Clara,Tanaka,student,Brazil,urban,University of Melbourne,Mechanical Engineering,Master,2026,54026,1,0,1,0,1,1,0,Indonesian,dorm,0
758,Yuki,Garcia,parent,Australia,urban,University of Western Australia,Finance,PhD,2026,39780,1,0,1,0,1,0,1,Japnese,private,1
759,Fatima,Patil,parent,Japan,regional,University of Melbourne,Computer Science,PhD,2027,32246,1,1,0,1,1,0,1,English,dorm,0
760,Amara,Iyer,parent,India,suburban,UNSW,Artificial Intelligence,Master,2027,34713,0,0,0,1,0,1,0,Mandarin,shared,0
761,Omar,Chen,student,India,suburban,Monash University,Data Science,Bachelor,2027,58930,0,1,0,1,1,0,1,French,private,1
762,Julien,Kim,parent,Brazil,urban,University of Adelaide,Psychology,Master,2026,34298,1,1,0,1,0,1,0,Indonesian,shared,0
763,Fatima,Rossi,student,UAE,suburban,University of Queensland,Mechanical Engineering,Bachelor,2026,56317,0,1,1,0,0,1,0,English,dorm,0
764,Li,Suzuki,parent,Indonesia,regional,University of Sydney,Computer Science,PhD,2026,37587,1,1,0,0,0,0,1,Mandarin,private,0
765,Elena,Ahmed,parent,India,regional,University of Western Australia,Computer Science,PhD,2026,21499,0,1,1,0,1,1,1,Indonesian,shared,0
766,Mateo,Chen,parent,UAE,suburban,Monash University,Artificial Intelligence,Master,2026,21107,0,1,0,1,0,1,0,English,private,0
767,Diego,Bakare,student,China,urban,University of Western Australia,Finance,Master,2027,16457,1,0,1,0,0,1,0,Hindi,shared,0
768,Bilal,Chen,parent,India,urban,Monash University,Data Science,Bachelor,2027,38564,0,1,1,0,0,0,0,Japnese,shared,0
769,Zoya,Suzuki,student,Nigeria,urban,University of Sydney,Artificial Intelligence,PhD,2027,37632,0,0,1,0,1,1,1,French,dorm,0
770,Tanvir,Haddad,parent,Vietnam,urban,University of Queensland,Psychology,PhD,2026,49714,0,1,0,1,0,0,0,Japnese,dorm,0
771,Sarvesh,Patil,student,Australia,suburban,University of Adelaide,Finance,PhD,2026,54085,1,1,1,1,1,1,1,Spanish,shared,1
772,Bilal,Tanaka,student,India,suburban,University of Western Australia,Computer Science,Master,2027,37378,1,0,1,0,0,1,0,Japnese,private,1
773,Sarvesh,Park,student,China,suburban,University of Queensland,Finance,Bachelor,2027,53463,1,1,0,1,1,0,0,Indonesian,dorm,1
774,Hiroshi,Wong,parent,Australia,urban,University of Queensland,Business Analytics,Master,2026,26450,1,0,1,0,0,0,0,Indonesian,shared,0
775,Rohan,Ahmed,student,UAE,suburban,University of Queensland,Artificial Intelligence,Bachelor,2026,39723,0,1,0,1,1,1,1,Mandarin,dorm,1
776,Hiroshi,Dubois,student,Japan,regional,Monash University,Finance,Bachelor,2027,44017,0,1,0,1,1,0,1,Mandarin,shared,0
777,Mei,Smirnov,student,Australia,suburban,Monash University,Mechanical Engineering,Master,2026,57408,0,0,0,1,0,1,1,Indonesian,dorm,1
778,Bilal,Nguyen,student,China,regional,University of Sydney,Mechanical Engineering,PhD,2027,55238,0,1,1,0,1,0,1,Indonesian,private,0
779,Ishaan,Dubois,student,UAE,suburban,University of Western Australia,Artificial Intelligence,PhD,2026,38637,1,0,0,1,1,1,0,Hindi,private,0
780,Arjun,Das,parent,Japan,suburban,Australian National University,Artificial Intelligence,Master,2027,40893,0,1,1,1,0,0,0,English,shared,1
781,Priya,Patil,student,Australia,urban,Australian National University,Business Analytics,Bachelor,2027,29808,0,0,0,0,0,1,0,Indonesian,shared,1
782,Mateo,Bakare,parent,China,urban,University of Western Australia,Data Science,Master,2027,42978,0,0,0,0,1,1,1,Spanish,private,0
783,Saanvi,Sato,student,Japan,urban,University of Adelaide,Business Analytics,Master,2027,31344,1,1,1,0,0,0,0,Mandarin,shared,1
784,Aisha,Iyer,student,UAE,regional,University of Western Australia,Mechanical Engineering,Bachelor,2027,39343,0,0,0,1,1,0,1,Japnese,dorm,1
785,Sarvesh,Dubois,student,Nigeria,urban,University of Sydney,Mechanical Engineering,Bachelor,2026,33721,1,1,0,0,1,1,1,Indonesian,shared,1
786,Nusrat,Malik,student,UAE,suburban,University of Adelaide,Data Science,Bachelor,2027,52816,1,0,0,0,0,0,0,Hindi,private,0
787,Nusrat,Park,parent,India,urban,University of Adelaide,Artificial Intelligence,Bachelor,2026,20794,1,0,1,0,1,0,1,Japnese,private,0
788,Ji-won,Bakare,student,Australia,urban,UNSW,Finance,Master,2027,29185,1,0,1,0,1,1,1,Indonesian,shared,1
789,Amira,Olsen,parent,UAE,suburban,UNSW,Computer Science,PhD,2026,45805,0,0,0,1,0,0,1,Hindi,shared,0
790,Clara,Sato,parent,Japan,suburban,University of Adelaide,Artificial Intelligence,Bachelor,2027,29081,1,0,0,1,1,0,1,English,private,1
791,Elena,Smirnov,student,China,suburban,Australian National University,Psychology,Master,2027,50695,0,1,0,0,1,0,1,Spanish,dorm,1
792,Hiroshi,Dubois,parent,Brazil,regional,UNSW,Artificial Intelligence,PhD,2027,51110,0,0,0,1,0,0,1,Mandarin,dorm,0
793,Abrar,Das,student,Indonesia,urban,University of Sydney,Data Science,Bachelor,2027,28780,1,1,1,0,0,0,1,Hindi,private,1
794,Ishaan,Müller,student,UAE,regional,University of Queensland,Business Analytics,Master,2026,25079,1,0,1,1,0,0,1,Mandarin,private,1
795,Sofia,Kumar,student,Nigeria,urban,University of Adelaide,Data Science,Bachelor,2026,17249,1,1,1,1,0,1,1,French,dorm,1
796,Sarvesh,Iyer,student,Nigeria,suburban,University of Adelaide,Data Science,Master,2027,41648,1,1,0,0,1,1,0,Mandarin,private,1
797,Kenji,Tanaka,parent,India,regional,University of Western Australia,Business Analytics,Bachelor,2027,45775,0,1,0,1,1,0,1,Indonesian,private,1
798,Trang,Smirnov,parent,Australia,urban,Monash University,Psychology,Bachelor,2027,33195,1,0,1,1,0,0,0,Indonesian,private,1
799,Kenji,Park,parent,India,urban,University of Adelaide,Psychology,Bachelor,2027,57547,0,1,1,1,0,1,1,Spanish,private,1
800,Aisha,Chaudhary,student,India,urban,University of Western Australia,Artificial Intelligence,PhD,2027,33282,1,1,1,0,1,1,0,Spanish,private,1
801,Fatima,Bakare,student,India,urban,Australian National University,Mechanical Engineering,Bachelor,2026,57174,1,0,1,1,0,1,0,Japnese,dorm,0
802,Diego,Nguyen,student,Vietnam,suburban,University of Sydney,Psychology,Master,2027,59039,1,0,0,1,0,1,1,Indonesian,private,1
803,Arjun,Tanaka,student,Brazil,suburban,Monash University,Finance,Master,2026,49609,1,1,0,1,1,0,1,Japnese,dorm,1
804,Mathis,Kim,student,UAE,suburban,University of Adelaide,Business Analytics,Master,2026,35019,0,0,1,1,1,1,0,Mandarin,private,0
805,Nusrat,Hossain,parent,Indonesia,urban,University of Queensland,Business Analytics,PhD,2027,49159,0,1,0,0,0,1,1,Japnese,shared,1
806,Bilal,Chaudhary,student,Nigeria,urban,University of Adelaide,Business Analytics,PhD,2026,57085,1,0,0,1,0,1,1,Mandarin,shared,0
807,Kenji,Nguyen,parent,Japan,regional,University of Western Australia,Psychology,Master,2026,21352,0,1,1,1,0,0,1,Mandarin,dorm,0
808,Bilal,Wei,student,UAE,regional,Australian National University,Business Analytics,Master,2026,45237,0,0,1,1,1,0,0,Spanish,shared,1
809,Hans,Nguyen,parent,China,urban,University of Sydney,Finance,Master,2026,37673,1,0,1,0,1,1,0,Indonesian,private,1
810,Saanvi,Das,parent,Indonesia,urban,University of Sydney,Finance,PhD,2027,59166,1,0,1,0,0,0,0,Indonesian,shared,0
811,Fatima,Bakare,student,China,suburban,University of Adelaide,Mechanical Engineering,PhD,2026,18945,0,1,1,1,1,0,1,Japnese,private,1
812,Léa,Smirnov,student,Indonesia,urban,University of Sydney,Data Science,Bachelor,2026,42277,1,1,0,1,0,0,0,English,private,1
813,Bilal,Patil,student,Nigeria,urban,University of Queensland,Finance,PhD,2026,46466,0,0,1,1,0,1,0,Mandarin,shared,0
814,Fatima,Dubois,student,China,regional,University of Western Australia,Computer Science,PhD,2027,57325,0,0,0,0,1,0,0,Mandarin,shared,1
815,Julien,Iyer,student,India,regional,Australian National University,Mechanical Engineering,Bachelor,2026,20220,0,0,0,1,1,0,1,Hindi,dorm,1
816,Mei,Gomez,student,Indonesia,suburban,University of Sydney,Artificial Intelligence,Bachelor,2027,35404,1,0,1,1,0,0,0,French,shared,0
817,Elena,Chatterjee,student,Brazil,suburban,UNSW,Business Analytics,PhD,2027,51184,0,0,1,1,1,1,0,Japnese,shared,0
818,Hiroshi,Wei,student,India,urban,University of Adelaide,Finance,PhD,2026,22515,0,1,1,1,0,0,1,Japnese,shared,0
819,Hans,Nguyen,student,Indonesia,urban,Monash University,Psychology,Master,2027,50912,1,1,0,1,1,1,1,English,shared,1
820,Mei,Hossain,student,Australia,suburban,University of Queensland,Computer Science,Master,2026,45865,0,1,1,0,1,1,1,Spanish,shared,1
821,Yuki,Wong,student,Nigeria,urban,University of Sydney,Mechanical Engineering,PhD,2027,18583,1,0,1,0,0,1,0,Mandarin,shared,1
822,Li,Mansoor,student,Nigeria,urban,Australian National University,Computer Science,Bachelor,2027,28402,1,0,1,0,0,0,1,Spanish,shared,0
823,Julien,Lefebvre,student,India,suburban,University of Queensland,Data Science,Bachelor,2026,16442,1,1,1,1,1,1,1,Japnese,dorm,0
824,Kavya,Nguyen,parent,Vietnam,urban,University of Sydney,Computer Science,PhD,2026,16086,1,1,0,0,0,0,1,French,dorm,1
825,Lucas,Bakare,parent,China,suburban,University of Adelaide,Data Science,Bachelor,2026,51596,0,0,1,1,0,0,0,Spanish,private,0
826,Priya,Haddad,student,China,urban,Australian National University,Mechanical Engineering,Bachelor,2027,55235,1,0,0,0,0,1,1,Hindi,shared,0
827,Sana,Garcia,student,UAE,urban,University of Adelaide,Business Analytics,Bachelor,2027,54660,0,1,1,1,1,1,0,Japnese,shared,1
828,Nusrat,Khan,student,Vietnam,urban,UNSW,Artificial Intelligence,PhD,2027,48406,1,0,1,0,1,1,0,Indonesian,dorm,1
829,Abrar,Siddiqui,parent,Vietnam,regional,University of Western Australia,Computer Science,PhD,2027,53953,0,0,1,0,1,0,1,Hindi,private,1
830,Amira,Sato,student,Indonesia,regional,University of Sydney,Psychology,Bachelor,2026,19767,1,0,1,1,0,1,0,English,private,1
831,Clara,Chen,student,Nigeria,suburban,Australian National University,Artificial Intelligence,PhD,2026,36470,0,1,1,0,1,0,0,Indonesian,dorm,0
832,Chloé,Tanaka,student,Vietnam,suburban,Monash University,Mechanical Engineering,Bachelor,2026,15461,1,0,0,1,1,0,0,Mandarin,dorm,1
833,Suresh,Suzuki,student,China,suburban,UNSW,Computer Science,PhD,2026,25705,1,1,0,1,1,0,1,Mandarin,private,0
834,Ivan,Garcia,student,Brazil,regional,University of Melbourne,Artificial Intelligence,Bachelor,2026,24682,0,1,1,1,0,0,1,Spanish,dorm,1
835,Abrar,Patil,parent,Australia,urban,Australian National University,Computer Science,PhD,2026,18909,0,1,0,1,1,1,1,Mandarin,dorm,1
836,Chloé,Olsen,student,Australia,urban,University of Melbourne,Computer Science,Bachelor,2026,18329,1,1,0,1,0,0,0,English,private,1
837,Hamza,Kumar,student,Australia,suburban,University of Sydney,Data Science,Master,2027,40502,0,0,0,1,0,0,1,French,private,1
838,Trang,Kim,student,Brazil,suburban,Monash University,Artificial Intelligence,Bachelor,2026,48201,1,0,1,0,0,1,1,Japnese,shared,0
839,Arjun,Iqbal,student,Indonesia,urban,University of Adelaide,Business Analytics,PhD,2026,57016,1,1,1,0,0,0,1,Japnese,private,1
840,Aisha,Lefebvre,student,Brazil,regional,University of Western Australia,Business Analytics,Bachelor,2026,35405,1,1,0,1,1,0,0,Japnese,dorm,0
